id,submission_date,occpatn_shopkeeper_pre_covid,occpatn_tour_guide_pre_covid,occpatn_trekking_guide_pre_covid,occpatn_rafting_guide_pre_covid,occpatn_mountain_guide_pre_covid,occpatn_driver_pre_covid,occpatn_travel_agent_pre_covid,occpatn_flight_attendent_pre_covid,occpatn_pilot_pre_covid,occpatn_cook_pre_covid,occpatn_hotel_manager_pre_covid,occpatn_hotel_staff_pre_covid,occpatn_waiter_pre_covid,occpatn_bartender_pre_covid,occpatn_porter_pre_covid,other_occpatn_pre_covid,had_frml_employment_contract_pre_covid,had_pan_pre_covid,wrk_type_seasonal_pre_covid,wrk_type_daily_wages_pre_covid,wrk_type_monthly_salary_pre_covid,other_wrk_type_pre_covid,sesonal_work_period,gender_individual,age_individual,education_level_individual,years_of_experience_individual,permanent_district_individual,temporary_district_individual,have_alternative_income_source,alternate_income_source_agriculture_animal_husbandry,alternate_income_source_daily_wages,alternate_income_source_business_occupation,alternate_income_source_job_estate,alternate_income_source_professional_work,other_alternate_income_source,self_savings_chng_today_v_19,had_land_assets_pre_covid,had_television_pre_covid,had_cable_tv_pre_covid,had_computer_pre_covid,had_internet_pre_covid,had_telephone_pre_covid,had_mobile_phone_pre_covid,had_referigerator_pre_covid,had_motorcycle_pre_covid,had_personal_use_four_wheeler_pre_covid,had_professional_use_four_wheeler_pre_covid,did_not_have_mentioned_assets_pre_covid,has_land_assets_post_covid,has_television_post_covid,has_cable_tv_post_covid,has_computer_post_covid,has_internet_post_covid,has_telephone_post_covid,has_mobile_phone_post_covid,has_referigerator_post_covid,has_motorcycle_post_covid,has_personal_use_four_wheeler_post_covid,has_professional_use_four_wheeler_post_covid,do_not_have_mentioned_assets_post_covid,has_outstanding_debt,num_depndnt_fml_membrs_pre_covid,num_depndnt_fml_membrs_post_covid,num_depndnt_fml_membrs_needs_post_covid,is_vaccinated_against_covid,has_received_covid_hhs_training,received_hhs_training_source_goverment,received_hhs_training_source_ngo,received_hhs_training_source_employer,received_hhs_training_source_hotel_worker_association,received_hhs_training_other_source,major_covid_info_source_is_family_friends,major_covid_info_source_is_social_media,major_covid_info_source_is_radio,major_covid_info_source_is_television,major_covid_info_source_is_newspapers,major_covid_info_source_is_nearby_health_service,uses_other_major_covid_info_source,learned_new_skills_during_pandemic,trsm_major_work_district
171892145,2021-04-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,SLC or equivalent,11 to 15 years,Solukhumbu,Kathmandu,0,,,,,,,25% remaining,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,6 people or more,6 people or more,Not sufficient for myself,1,0,,,,,,0,1,0,1,1,0,0,0,"Banke, Bardiya, Chitawan, Dadeldhura, Darchula, Dolakha, Dolpa, Gorkha, Humla, Jajarkot, Jumla, Kapilbastu, Kaski, Kavrepalanchok, Lamjung, Mugu, Mustang, Rasuwa, Sankhuwasabha, Sindhupalchok, Solukhumbu, Taplejung"
171892536,2021-04-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4 to 6 months,Male,41 - 60 years,10+2 or equivalent,15 years or more,Solukhumbu,Kathmandu,0,,,,,,,25% remaining,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,6 people or more,3 to 5 people,Not sufficient for myself,0,0,,,,,,0,1,0,1,1,0,0,0,"Dolakha, Dolpa, Gorkha, Kaski, Kathmandu, Manang, Mustang, Rasuwa, Sankhuwasabha, Solukhumbu, Taplejung"
171892707,2021-04-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4 to 6 months,Male,21 - 40 years,Can read and/or write,15 years or more,Sindhuli,Kathmandu,0,,,,,,,25% remaining,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3 to 5 people,3 to 5 people,Not sufficient for myself,1,0,,,,,,0,1,1,0,1,0,0,0,"Bajhang, Chitawan, Kaski, Manang, Mustang, Myagdi, Rasuwa, Solukhumbu"
171892784,2021-04-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,SLC or equivalent,6 to 10 years,Solukhumbu,Kathmandu,0,,,,,,,25% remaining,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,1,0,,,,,,0,1,0,1,0,0,0,0,"Dolakha, Dolpa, Gorkha, Humla, Manang, Rasuwa, Solukhumbu"
171893120,2021-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4 to 6 months,Male,Less than 20 years,Can read and/or write,3 to 5 years,Solukhumbu,Solukhumbu,0,,,,,,,25% remaining,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,0,0,,,,,,0,1,0,1,0,0,0,0,Solukhumbu
171893423,2021-04-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,10+2 or equivalent,6 to 10 years,Solukhumbu,Kathmandu,0,,,,,,,25% remaining,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,1,0,,,,,,0,1,0,1,0,0,0,0,"Dolakha, Gorkha, Manang, Solukhumbu"
171893862,2021-04-16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,Can read and/or write,6 to 10 years,Solukhumbu,Kathmandu,0,,,,,,,25% remaining,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6 people or more,6 people or more,Not sufficient for myself,0,0,,,,,,0,1,0,1,1,0,0,0,"Dolakha, Dolpa, Gorkha, Manang, Mustang, Solukhumbu"
171894384,2021-04-16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4 to 6 months,Male,21 - 40 years,10+2 or equivalent,15 years or more,Sankhuwasabha,Kathmandu,0,,,,,,,25% remaining,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,0,0,,,,,,0,1,0,0,0,0,0,0,"Manang, Sankhuwasabha"
171894512,2021-04-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,SLC or equivalent,6 to 10 years,Bhojpur,Kathmandu,0,,,,,,,25% remaining,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,1,0,,,,,,1,1,0,0,1,0,0,0,"Kaski, Kathmandu, Manang, Solukhumbu"
171900587,2021-04-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1 to 3 months,Male,21 - 40 years,Can read and/or write,6 to 10 years,Solukhumbu,Kathmandu,0,,,,,,,75% remaining,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2 people,Only me,Not sufficient for myself,0,0,,,,,,0,1,0,0,0,0,0,0,Solukhumbu
171937664,2021-04-16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,Bachelor's degree or equivalent,11 to 15 years,Tanahu,Kathmandu,0,,,,,,,25% remaining,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,3 to 5 people,2 people,Not sufficient for myself,0,0,,,,,,1,1,0,1,0,0,0,0,"Bhaktapur, Chitawan, Dolakha, Dolpa, Gorkha, Humla, Jajarkot, Kapilbastu, Kaski, Kathmandu, Kavrepalanchok, Lalitpur, Lamjung, Manang, Mugu, Mustang, Myagdi, Nuwakot, Okhaldhunga, Palpa, Rasuwa, Rolpa, Rukum East, Rukum West, Rupandehi, Sankhuwasabha, Sindhuli, Sindhupalchok, Solukhumbu, Surkhet, Syangja, Tanahu, Taplejung, Terhathum"
171947698,2021-04-16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,41 - 60 years,Bachelor's degree or equivalent,15 years or more,Makwanpur,Kathmandu,0,,,,,,,25% remaining,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,1,0,,,,,,0,1,0,1,1,0,0,0,"Bhaktapur, Chitawan, Dhanusa, Gorkha, Kapilbastu, Kaski, Kathmandu, Kavrepalanchok, Lalitpur, Lamjung, Manang, Mustang, Myagdi, Nuwakot, Palpa, Rasuwa, Rupandehi, Solukhumbu"
171948287,2021-04-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4 to 6 months,Male,21 - 40 years,10+2 or equivalent,3 to 5 years,Solukhumbu,Kathmandu,0,,,,,,,75% remaining,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,3 to 5 people,Only me,3 to 5 people,0,0,,,,,,0,1,0,1,0,1,0,1,"Dolakha, Dolpa, Gorkha, Humla, Jumla, Kapilbastu, Kaski, Lamjung, Manang, Mustang, Myagdi, Nuwakot, Okhaldhunga, Ramechhap, Rasuwa, Sankhuwasabha, Sindhupalchok, Solukhumbu, Taplejung, Terhathum"
172061752,2021-04-17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4 to 6 months,Male,41 - 60 years,Can read and/or write,15 years or more,Solukhumbu,Kathmandu,0,,,,,,,Has stayed the same,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,3 to 5 people,Only me,Not sufficient for myself,1,0,,,,,,0,1,0,1,0,0,0,0,"Dolakha, Dolpa, Gorkha, Humla, Ilam, Jajarkot, Jhapa, Jumla, Kalikot, Kaski, Lamjung, Manang, Mugu, Mustang, Myagdi, Nuwakot, Okhaldhunga, Ramechhap, Rasuwa, Rolpa, Rukum East, Rukum West, Sankhuwasabha, Solukhumbu, Taplejung"
172064738,2021-04-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1 to 3 months,Male,21 - 40 years,Can read and/or write,15 years or more,Solukhumbu,Solukhumbu,0,,,,,,,75% remaining,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6 people or more,6 people or more,Not sufficient for myself,1,0,,,,,,0,0,1,0,0,0,0,0,Solukhumbu
172090178,2021-04-17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4 to 6 months,Male,21 - 40 years,SLC or equivalent,6 to 10 years,Solukhumbu,Kathmandu,0,,,,,,,25% remaining,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,6 people or more,6 people or more,Not sufficient for myself,1,0,,,,,,0,1,0,1,1,0,0,0,"Dolakha, Dolpa, Kaski, Manang, Mugu, Mustang, Solukhumbu"
172091285,2021-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4 to 6 months,Male,21 - 40 years,SLC or equivalent,6 to 10 years,Solukhumbu,Solukhumbu,0,,,,,,,25% remaining,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6 people or more,6 people or more,6 people or more,1,0,,,,,,0,1,0,1,1,0,0,0,Solukhumbu
172092465,2021-04-17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,SLC or equivalent,6 to 10 years,Gorkha,Kathmandu,0,,,,,,,25% remaining,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,6 people or more,6 people or more,Not sufficient for myself,0,0,,,,,,0,1,0,1,1,0,0,0,Solukhumbu
172092859,2021-04-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1 to 3 months,Male,21 - 40 years,SLC or equivalent,6 to 10 years,Solukhumbu,Kathmandu,0,,,,,,,25% remaining,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,0,0,,,,,,0,1,0,0,1,0,0,0,"Dolakha, Dolpa, Jumla, Kaski, Manang, Mugu, Mustang, Myagdi, Sindhupalchok, Solukhumbu, Taplejung"
172094222,2021-04-17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4 to 6 months,Male,41 - 60 years,SLC or equivalent,11 to 15 years,Sunsari,Kathmandu,0,,,,,,,25% remaining,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,6 people or more,6 people or more,Not sufficient for myself,0,0,,,,,,0,1,0,1,0,1,0,0,"Dolakha, Gorkha, Kaski, Morang, Rasuwa, Solukhumbu"
172095618,2021-04-17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,10+2 or equivalent,6 to 10 years,Solukhumbu,Kathmandu,0,,,,,,,25% remaining,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,0,0,,,,,,1,1,0,0,1,0,0,0,"Gorkha, Manang, Rasuwa, Solukhumbu"
172096421,2021-04-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,10+2 or equivalent,6 to 10 years,Sankhuwasabha,Kathmandu,0,,,,,,,25% remaining,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,0,0,,,,,,0,1,0,1,1,0,0,0,"Dolakha, Kaski, Manang, Rasuwa, Solukhumbu"
172097412,2021-04-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,SLC or equivalent,6 to 10 years,Rukum East,Kathmandu,0,,,,,,,25% remaining,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,0,0,,,,,,1,0,1,0,1,0,0,0,"Dolpa, Rukum East, Rukum West"
172098160,2021-04-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7 to 9 months,Male,21 - 40 years,Bachelor's degree or equivalent,6 to 10 years,Khotang,Kathmandu,0,,,,,,,25% remaining,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,0,0,,,,,,1,0,0,1,1,0,0,0,"Kaski, Rasuwa, Solukhumbu"
172099858,2021-04-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,Can read and/or write,11 to 15 years,Solukhumbu,Kathmandu,0,,,,,,,25% remaining,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,6 people or more,6 people or more,1 to 2 people,0,0,,,,,,1,0,0,1,0,1,0,0,"Kaski, Manang, Rasuwa, Solukhumbu"
172100804,2021-04-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,SLC or equivalent,6 to 10 years,Solukhumbu,Kathmandu,0,,,,,,,25% remaining,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,6 people or more,6 people or more,Not sufficient for myself,0,0,,,,,,1,1,0,1,0,0,0,0,Solukhumbu
172138257,2021-04-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,SLC or equivalent,6 to 10 years,Solukhumbu,Kathmandu,0,,,,,,,25% remaining,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,1,0,,,,,,0,1,0,1,1,0,0,0,"Chitawan, Dolakha, Dolpa, Gorkha, Gulmi, Humla, Ilam, Jajarkot, Manang, Mustang, Okhaldhunga, Solukhumbu"
172150003,2021-04-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,41 - 60 years,SLC or equivalent,15 years or more,Jhapa,Kathmandu,0,,,,,,,25% remaining,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,1,0,,,,,,0,1,0,1,1,0,0,0,"Gorkha, Kaski, Manang, Mustang, Rasuwa, Solukhumbu"
172150527,2021-04-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,10+2 or equivalent,6 to 10 years,Ramechhap,Kathmandu,0,,,,,,,25% remaining,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,3 to 5 people,3 to 5 people,1 to 2 people,1,0,,,,,,0,1,0,1,1,0,0,0,"Dolakha, Gorkha, Kaski, Manang, Mustang, Rasuwa, Solukhumbu"
172151166,2021-04-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,Bachelor's degree or equivalent,6 to 10 years,Ilam,Kathmandu,0,,,,,,,25% remaining,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2 people,2 people,Not sufficient for myself,1,1,0.0,0.0,0.0,1.0,0.0,0,1,0,1,1,0,0,0,"Gorkha, Kaski, Rasuwa, Solukhumbu"
172152020,2021-04-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Female,21 - 40 years,SLC or equivalent,6 to 10 years,Udayapur,Kathmandu,0,,,,,,,25% remaining,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,1,0,,,,,,1,1,0,1,0,0,0,0,"Dhading, Kaski, Sindhupalchok"
172152624,2021-04-17,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7 to 9 months,Female,21 - 40 years,10+2 or equivalent,6 to 10 years,Rasuwa,Lalitpur,0,,,,,,,25% remaining,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2 people,2 people,Not sufficient for myself,1,0,,,,,,0,1,0,1,1,0,0,0,"Dhading, Gorkha, Kaski, Manang, Mustang, Rasuwa, Sindhupalchok, Solukhumbu"
172170382,2021-04-17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,Male,41 - 60 years,Can read and/or write,15 years or more,Solukhumbu,Kathmandu,0,,,,,,,Has stayed the same,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6 people or more,6 people or more,6 people or more,1,0,,,,,,1,0,0,0,0,0,0,0,"Mustang, Solukhumbu"
172181094,2021-04-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,41 - 60 years,Can read and/or write,15 years or more,Sankhuwasabha,Kathmandu,0,,,,,,,25% remaining,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,3 to 5 people,3 to 5 people,1 to 2 people,1,0,,,,,,0,0,1,1,1,0,0,0,"Bhaktapur, Gorkha, Kaski, Kathmandu, Lalitpur, Lamjung, Manang, Mustang, Myagdi, Rasuwa, Sankhuwasabha, Sindhupalchok, Solukhumbu, Taplejung"
172197302,2021-04-18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,41 - 60 years,SLC or equivalent,11 to 15 years,Gorkha,Kathmandu,0,,,,,,,25% remaining,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,1,0,,,,,,0,1,1,1,0,0,0,0,"Gorkha, Kaski, Manang, Mustang, Rasuwa, Solukhumbu"
172198695,2021-04-18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,SLC or equivalent,6 to 10 years,Gorkha,Kathmandu,0,,,,,,,25% remaining,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,1,0,,,,,,0,1,0,1,1,0,0,0,"Gorkha, Kaski, Manang, Rasuwa, Solukhumbu"
172199626,2021-04-18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7 to 9 months,Female,21 - 40 years,Bachelor's degree or equivalent,6 to 10 years,Chitawan,Kathmandu,0,,,,,,,25% remaining,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,1,0,,,,,,1,1,0,1,0,0,0,0,"Bhaktapur, Chitawan, Kaski, Kathmandu, Lalitpur, Rasuwa"
172202083,2021-04-18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,10+2 or equivalent,6 to 10 years,Sankhuwasabha,Kathmandu,0,,,,,,,25% remaining,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,1,0,,,,,,1,1,0,0,1,0,0,0,"Dolakha, Dolpa, Gorkha, Kaski, Manang, Mugu, Mustang, Solukhumbu"
172203467,2021-04-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7 to 9 months,Male,21 - 40 years,10+2 or equivalent,6 to 10 years,Rasuwa,Kathmandu,0,,,,,,,25% remaining,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,3 to 5 people,3 to 5 people,3 to 5 people,1,0,,,,,,1,1,0,1,0,0,0,0,"Dhading, Gorkha, Kaski, Rasuwa, Solukhumbu"
172208352,2021-04-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,Bachelor's degree or equivalent,11 to 15 years,Dhanusa,Chitawan,0,,,,,,,25% remaining,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,0,0,,,,,,0,0,1,1,1,0,0,0,"Bhaktapur, Chitawan, Kathmandu, Lalitpur, Rasuwa, Rupandehi"
172221432,2021-04-18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4 to 6 months,Male,21 - 40 years,Master's degree or higher,3 to 5 years,Lamjung,Kathmandu,0,,,,,,,25% remaining,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,6 people or more,6 people or more,Not sufficient for myself,0,0,,,,,,0,1,0,0,1,1,0,1,"Chitawan, Gorkha, Kaski, Lalitpur, Lamjung, Manang, Mustang, Myagdi, Rasuwa, Solukhumbu"
172223101,2021-04-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4 to 6 months,Male,21 - 40 years,Bachelor's degree or equivalent,6 to 10 years,Rasuwa,Kathmandu,0,,,,,,,25% remaining,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,0,0,,,,,,1,1,0,1,0,0,0,0,"Bhaktapur, Chitawan, Dhading, Gorkha, Kaski, Kathmandu, Kavrepalanchok, Lamjung, Manang, Mustang, Myagdi, Nuwakot, Rasuwa, Sindhupalchok, Solukhumbu, Taplejung"
172231306,2021-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,,Female,21 - 40 years,10+2 or equivalent,3 to 5 years,Ramechhap,Kathmandu,0,,,,,,,Has stayed the same,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2 people,2 people,1 to 2 people,0,0,,,,,,0,1,0,1,1,0,0,0,Ramechhap
172245618,2021-04-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7 to 9 months,Male,21 - 40 years,10+2 or equivalent,6 to 10 years,Rasuwa,Kathmandu,0,,,,,,,Has reduced to almost zero,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,1,0,,,,,,0,1,0,0,0,0,0,0,"Gorkha, Kaski, Kathmandu, Manang, Mustang, Myagdi, Rasuwa, Solukhumbu"
172246584,2021-04-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,Bachelor's degree or equivalent,0 to 2 years,Nuwakot,Kathmandu,0,,,,,,,25% remaining,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3 to 5 people,3 to 5 people,Not sufficient for myself,0,0,,,,,,0,1,0,1,1,0,0,0,"Kaski, Lamjung, Manang, Mustang, Myagdi, Nuwakot, Rasuwa, Solukhumbu"
172248737,2021-04-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1 to 3 months,Male,21 - 40 years,Bachelor's degree or equivalent,3 to 5 years,Rasuwa,Kathmandu,0,,,,,,,Has reduced to almost zero,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,2 people,Only me,Not sufficient for myself,0,0,,,,,,0,1,1,1,0,0,0,0,"Chitawan, Dhading, Gorkha, Kaski, Kathmandu, Lalitpur, Manang, Mustang, Myagdi, Palpa, Rasuwa, Rupandehi, Solukhumbu"
172251008,2021-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4 to 6 months,Male,21 - 40 years,Bachelor's degree or equivalent,3 to 5 years,Nuwakot,Kathmandu,0,,,,,,,Has reduced to almost zero,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2 people,2 people,Not sufficient for myself,0,0,,,,,,0,0,0,1,0,0,0,0,"Gorkha, Kathmandu, Manang, Mustang, Nuwakot"
